Article number|EAN (European article number)|Manufacturers code / number|Manufacturer|Product Name|Description|Product Group|Price EUR|Delivery status|Product URL|Picture URL|Shipping
659222526||Q6455A|HP|HP Color LaserJet 2605 - Q7821A|Professionelle Geschäftsdokumente: Der fachmännisch runderneuerte & gebrauchte HP Color Laserjet 2605 ist ein schneller, bedienerfreundlicher und zuverlässiger Farblaserdrucker und verfügt über eine Vielzahl praktischer Funktionen, welche sich ideal für kleine Arbeitsgruppen oder den Einsatz im Büro oder zuhause eignen. Der HP Color LaserJet 2605 bietet schnelle Druckgeschwindigkeiten mit bis zu 12 Seiten/Minute in Schwarzweiß und bis zu 10 Seiten/Minute in Farbe und unterstützt HP PCL6 and HP PostScript Level 3 Emulation. Durch den 300 MHz Prozessor und 64 MB Basisspeicher beim Color LaserJet 2605 ist eine problemlose Bearbeitung komplexer Druckaufträge garantiert. Zudem bietet der HP Color LaserJet 2605 eine flexible Medienhandhabung und muss dank einer maximalen Kapazität für die Papierzuführung von 500 Blatt nicht mehr so häufig nachgefüllt werden. Der vielseitige und zuverlässige Color LaserJet 2605 Farblaserdrucker bietet ein hervorragendes Preis-Leistungs-Verhältnis und ist außergewöhnlich leise und so klein, dass er auf jeden Schreibtisch passt.|Druckerhaus24 > Laserdrucker|299.00|3-4 Tage|https://www.druckerhaus24.de/hp-color-laserjet-2605-q7821a|https://www.druckerhaus24.de/media/catalog/product/6/5/659222526_779490.jpg|35.00
659222956||Q7822A|HP|HP Color Laserjet 2605DN - Q7822A|Drucken Sie Ihre Geschäftsdokumente zukünftig auch in Farbe aus. Schnelle Druckgeschwindigkeiten mit bis zu 12 Seiten/Minute in Schwarzweiß und bis zu 10 Seiten/Minute in Farbe. Nutzen Sie die Vorteile des beidseitigen Drucks, Netzwerkeinbindung und Ausdruck von Fotos über Speicherkarten-Steckplätze. Der Drucker unterstützt HP PCL6 and HP PostScript Level 3 Emulation.|Druckerhaus24 > Laserdrucker|299.00|3-4 Tage|https://www.druckerhaus24.de/hp-color-laserjet-2605dn-q7822a|https://www.druckerhaus24.de/media/catalog/product/6/5/659222956_867619.jpg|35.00
659224576||Q7823A|HP|HP Color Laserjet 2605DTN - Q7823A|Drucken Sie Ihre Geschäftsdokumente zukünftig auch in Farbe aus. Schnelle Druckgeschwindigkeiten mit bis zu 12 Seiten/Minute in Schwarzweiß und bis zu 10 Seiten/Minute in Farbe. Nutzen Sie die Vorteile des beidseitigen Drucks, Netzwerkeinbindung und Ausdruck von Fotos über Speicherkarten-Steckplätze. Der Drucker unterstützt HP PCL6 and HP PostScript Level 3 Emulation. Dieser Drucker bietet eine flexible Medienhandhabung und muss dank einer maximalen Kapazität für die Papierzuführung von 500 Blatt nicht mehr so häufig nachgefüllt werden: Eine 250-Blatt-Papierzuführung mit Abdeckung ist im Lieferumfang enthalten, optional kann eine weitere 250-Blatt-Papierzuführung ergänzt werden.|Druckerhaus24 > Laserdrucker|349.00|3-4 Tage|https://www.druckerhaus24.de/hp-color-laserjet-2605dtn-q7823a|https://www.druckerhaus24.de/media/catalog/product/6/5/659224576_420483.jpg|35.00
659226701||Q5981A|HP|HP Color LaserJet 3800 - Q5981A|Ausdrucke in Farbe, schnell und in höchster Qualität: Der professionell runderneuerte & gebrauchte HP Color LaserJet 3800 eignet sich ideal für verwaltete Arbeitsgruppen in Büros mittlerer Größe, die einen Drucker für die schnelle Erstellung von farbigen Ausdrucken in hoher Qualität für die tägliche Kommunikation und den Aufbau neuer Kundenbeziehungen benötigen. Der HP Color LaserJet 3800 ermöglicht produktives Arbeiten mit einer zuverlässigen Leistung und Druckgeschwindigkeiten von bis zu 21 S./Min. in Farbe und Schwarzweiß und steigert so überzeugend Ihre Effizienz. Zudem ermöglicht der HP LaserJet 3800 die automatische Anpassung zur Optimierung der Druckqualität und eine zeitlich gesteuerte Farbkalibrierung für langfristig gleichmäßige Ergebnisse. Die farbige Umsetzung kreativer Ideen sind Ihnen mit dem HP LaserJet 3800 gewiss, sowie die Erstellung von Marketingbroschüren, die einen professionellen Eindruck hinterlassen.|Druckerhaus24 > Laserdrucker|299.00|3-4 Tage|https://www.druckerhaus24.de/hp-color-laserjet-3800-q5981a|https://www.druckerhaus24.de/media/catalog/product/6/5/659226701_630787.jpg|35.00
659228166||Q5982A|HP|HP Color LaserJet 3800N - Q5982A|Professionelle Eindrücke, kreative Ideen: Der von Ihrem Profi generalüberholte & gebrauchte HP Color LaserJet 3800N eignet sich bestens für verwaltete Arbeitsgruppen in Büros mittlerer Größe, die einen flotten Drucker für die Erstellung von farbigen Ausdrucken in hoher Qualität für die tägliche Kommunikation und den Aufbau neuer Kundenbeziehungen benötigen. Der HP Color LaserJet 3800N verfügt über die HP Resolution Enhancement technology und umfasst eine Reihe innovativer Technologien, die von HP speziell entwickelt wurden, um professionelle Farbdokumente und Bilder in hoher Qualität zu ermöglichen. Dieses System basiert beim HP Color LaserJet 3800N auf modernsten Farblasertechnologien, einschließlich HP ColorSphere Toner, Bildoptimierung, HP Smart Drucktechnologie und hochauflösender Darstellung. Bei uns bekommen Sie den HP Color LaserJet 3800N gebraucht und hochauflösend preiswert. Ab in den Warenkorb und gestalten Sie mit dem Color LaserJet 3800N kreative Ideen für professionelle Eindrücke!|Druckerhaus24 > Laserdrucker|329.00|3-4 Tage|https://www.druckerhaus24.de/hp-color-laserjet-3800n-q5982a|https://www.druckerhaus24.de/media/catalog/product/6/5/659228166_537861.jpg|35.00
659228291||Q5983A|HP|HP Color LaserJet 3800DN - Q5983A|Kreativität in Farbe: Der vom Fachmann runderneuerte & gebrauchte HP Color LaserJet 3800DN leistet eine automatische Anpassungen zur Optimierung der Druckqualität und eine zeitlich gesteuerte Farbkalibrierung für langfristig gleichmäßige Ergebnisse - Ausdruck für Ausdruck. Zudem liefert der HP Color LaserJet 3800DN flotte Ausdrucke zur Steigerung der Effizienz, denn der 3800DN ermöglicht produktives Arbeiten mit einer zuverlässigen Leistung und Druckgeschwindigkeiten von bis zu 21 S./Min. in Farbe und Schwarzweiß. Das standardmäßig vorhandene Auto Duplex und die leichte Netzwerkeinbindung helfen Ihnen beim HP Color LaserJet 3800DN, nachhaltig und effektiv Ihr Budget zu schonen.|Druckerhaus24 > Laserdrucker|359.00|3-4 Tage|https://www.druckerhaus24.de/hp-color-laserjet-3800dn-q5983a|https://www.druckerhaus24.de/media/catalog/product/6/5/659228291_775764.jpg|35.00
659228301||Q5984A|HP|HP Color LaserJet 3800DTN - Q5984A|Top Farbdruckleistung, einfache Bedienung: Der fachmännisch generalüberholte & gebrauchte HP Color LaserJet 3800DTN bringt Ihnen die erste Seite  bereits nach wenigen Sekunden auch aus dem Kaltstart heraus. Die HP Instant-on-Technologie der Fixierereinheit spart beim HP Color LaserJet 3800DTN viel kostbare Zeit und Geld durch die erhebliche Reduzierung der Aufwärmzeit des Druckers, so dass es mit dem Color LaserJet 3800DTN für Ihr Team praktisch keine Wartezeit mehr gibt. Nach dem Drucken kehrt der HP Color LaserJet 3800DTN schnell in den Energiesparmodus zurück, so dass Energie eingespart und der Geräuschpegel reduziert wird. Der Color LaserJet 3800DTN als auch dessen Druckkassetten sind vor allem für kleine Unternehmen ohne IT-Experten konzipiert. Dies macht die Bedienung und Wartung des 3800DTN zum "Kinderspiel".|Druckerhaus24 > Laserdrucker|399.00|3-4 Tage|https://www.druckerhaus24.de/hp-color-laserjet-3800dtn-q5984a|https://www.druckerhaus24.de/media/catalog/product/6/5/659228301_754068.jpg|35.00
659228326||CB441A|HP|HP Color LaserJet CP3505 - CB441A|Gesteigerte Produktivität: Der von Ihrem Profi generalüberholte & gebrauchte HP Color LaserJet CP3505 eignet sich ideal für überaus produktive Arbeitsgruppen mit bis zu 10 Benutzern in Unternehmen beliebiger Größe, die einen Farbdrucker mit folgenden Eigenschaften wünschen: Benutzerfreundlichkeit bei Verwendung und Verwaltung sowie professionelle Ergebnisse mit brillanter Druckqualität in Farbe und Schwarzweiß. Der HP Color LaserJet CP3505 liefert schnell professionelle Ergebnisse mit bis zu 21 S./Min. in Farbe und Schwarzweiß und überzeugt mit einer Ausgabe der ersten Seite in weniger als 12,5 Sekunden durch HP Instant-on-Technologie. Zudem bietet der HP Color LaserJet CP3505 eine optimierte Druckqualität durch HP ImageREt 3600 sowie HP ColorSphere Toner und die Druckqualität und die Farbkonsistenz werden durch intelligente automatische Kalibrierungszyklen und Mediensensortechnologie optimiert.|Druckerhaus24 > Laserdrucker|349.00|3-4 Tage|https://www.druckerhaus24.de/hp-color-laserjet-cp3505-cb441a|https://www.druckerhaus24.de/media/catalog/product/h/p/hp_cp3505.jpg|35.00
659228341||CB442A|HP|HP Color LaserJet CP3505N - CB442A|Benutzerfreundlich und wartungsarm: Der vom Fachmann runderneuerte & gebrauchte HP Color LaserJet CP3505N bringt Ihnen schnell professionelle Ergebnisse mit bis zu 21 S./Min. in Farbe und Schwarzweiß und Ausgabe der ersten Seite in weniger als 12,5 Sekunden durch HP Instant-on- Technologie. Zuverlässiger Druck komplexer Jobs ist beim HP Color LaserJet CP3505N durch umfangreichen Druckerspeicher, der auf bis zu 1 GB erweiterbar ist, garantiert. Zudem ist mit dem Color LaserJet CP3505N einfacher gemeinsamer Farbdruck durch integrierte Netzwerkeinbindung mit vollem Funktionsumfang möglich. Mit der HP Color Access Control des HP Color LaserJet CP3505N vermeiden Sie außerdem unnötige Kosten.|Druckerhaus24 > Laserdrucker|349.00|3-4 Tage|https://www.druckerhaus24.de/hp-color-laserjet-cp3505n-cb442a|https://www.druckerhaus24.de/media/catalog/product/h/p/hp_cp3505_1.jpg|35.00
659228346||CB443A|HP|HP Color LaserJet CP3505DN - CB443A|Konzentration auf die wesentlichen Aufgaben: Der vom Fachmann runderneuerte & gebrauchte HP Color LaserJet CP3505DN liefert Ihnen professionelle Ergebnisse mit exzellenter Druckqualität auf einer breiten Palette an Medien. Die HP ImageREt 3600 und der HP ColorSphere Toner des Color LaserJet CP3505DN garantieren Ihnen verbesserte Farbbilder und gestochen scharfen Text für den zuverlässigen Druck von Vertriebs- und Marketingmaterialien. Die Druckqualität und die Farbkonsistenz des HP Color LaserJet CP3505DN werden durch intelligente automatische Kalibrierungszyklen und Mediensensortechnologie optimiert. Auto Duplex und Netzwerkintegration des Color LaserJet CP3505DN schonen Ihr Budget und harmonisieren Ihren Büroworkflow.|Druckerhaus24 > Laserdrucker|399.00|3-4 Tage|https://www.druckerhaus24.de/hp-color-laserjet-cp3505dn-cb443a|https://www.druckerhaus24.de/media/catalog/product/h/p/hp_cp3505dn.jpg|35.00
659228361||CB444A|HP|HP Color LaserJet CP3505X - CB444A|Die volle Palette an Professionalität: Der fachmännisch aufbereitete & gebrauchte HP Color LaserJet CP3505X ist Ihr leistungshungriger Workflowpartner für die Arbeitsgruppe mit dem Sie so richtig ranklotzen können. Original HP Color LaserJet Druckkassetten mit integrierter Intelligenz überzeugen beim HP Color LaserJet CP3505X durch Zuverlässigkeit und Benutzerfreundlichkeit. Zudem hat der Color LaserJet CP3505X eine automatische Optimierung der Druckqualität durch einen Medien- und Umgebungssensor. Ein praktischer Zugang zu den vier Druckkassetten mit einer Reichweite von 6000 Seiten beim CP3505X über nur eine Frontklappe, die sehr einfach vom Anwender selbst ausgetauscht werden können, garantiert außerdem eine ansprechende Bedienerfreundlichkeit.|Druckerhaus24 > Laserdrucker|444.00|3-4 Tage|https://www.druckerhaus24.de/hp-color-laserjet-cp3505x-cb444a|https://www.druckerhaus24.de/media/catalog/product/6/5/659228361_608972.jpg|35.00
661358761||Q5986A|HP|HP Color LaserJet 3600 - Q5986A|Brillante Ausdrucke: Der professionell runderneuerte & gebrauchte HP Color LaserJet 3600 eignet sich optimal für Einzelanwender und Arbeitsgruppen in nicht verwalteten Umgebungen sowie kleine Betriebe, die farbige Ausdrucke für die interne Erstellung von Marketingbroschüren benötigen, um ihre Geschäftstätigkeiten zu unterstützen und ihre Unternehmensergebnisse zu verbessern. Mit dem Color LaserJet 3600 bekommen Sie brillante Ausdrucke mit glänzenden Farben und scharfen Kontrasten sowie natürliche, realistische Bilder und Fotos dank HP ImageREt 3600 und dem neuen HP ColorSphere Toner. Zudem leistet der HP Color LaserJet 3600 eindrucksvolle Druckgeschwindigkeiten (bis zu 17 S./Min. in Farbe und Schwarzweiß) und eine schnelle Ausgabe der ersten Seite tragen zu einer Steigerung der Produktivität bei. Der HP Color LaserJet 3600 steht für einfaches und kostengünstiges Drucken in brillanten Farben - ideal für die interne Erstellung von Marketingunterlagen - so hinterlassen Sie garantiert bleibenden Eindruck.|Druckerhaus24 > Laserdrucker|349.00|3-4 Tage|https://www.druckerhaus24.de/hp-color-laserjet-3600-q5986a|https://www.druckerhaus24.de/media/catalog/product/6/6/661358761_812374.jpg|35.00
661370981||Q5988A|HP|HP Color LaserJet 3600DN - Q5988A|Einfache Installation, Bedienung und Wartung: Der von Ihrem Fachmann top runderneuerte & gebrauchte HP Color LaserJet 3600DN beflügelt Sie bei der farbigen Umsetzung kreativer Ideen und der Erstellung von Marketingbroschüren, mit welchen Sie einen professionellen Eindruck hinterlassen werden. Der HP Color LaserJet 3600DN boostet Dank Duplex und Ethernet den Workflow Ihres Teams und hilft, Zeit und Kosten zu sparen. Mit dem Color LaserJet 3600DN sind schnelle Ausdrucke zur Steigerung der Effizienz der neue Standard, denn der 3600DN ermöglicht produktives Arbeiten mit einer zuverlässigen Leistung und Druckgeschwindigkeiten von bis zu 21 S./Min. in Farbe und Schwarzweiß.|Druckerhaus24 > Laserdrucker|399.00|3-4 Tage|https://www.druckerhaus24.de/hp-color-laserjet-3600dn-q5988a|https://www.druckerhaus24.de/media/catalog/product/6/6/661370981_906340.jpg|35.00
661372691||Q5987A|HP|HP Color LaserJet 3600N - Q5987A|Mit Ihm haben Sie keine IT-Experten nötig: Der von unseren Profis aufbereitete & gebrauchte HP Color LaserJet 3600N ist einfach zu bedienen, zu installieren und zu warten. Die kompakten Druckkassetten des HP Color LaserJet 3600N können vom Anwender problemlos ausgetauscht werden, und da nur vier Verbrauchsmaterialien nachbestellt und ausgetauscht werden müssen, ist die Druckerwartung des Color LaserJet 3600N denkbar einfach. Mit einem Mausklick gibt der HP Color LaserJet 3600N die erste Seite bereits nach wenigen Sekunden auch aus dem Kaltstart aus. Die HP Instant-on- Technologie der Fixierereinheit des 3600N spart Zeit und Geld durch die erhebliche Reduzierung der Aufwärmzeit des Druckers, so dass es mit dem flotten Color LaserJet 3600N praktisch keine Wartezeit mehr gibt.|Druckerhaus24 > Laserdrucker|349.00|3-4 Tage|https://www.druckerhaus24.de/hp-color-laserjet-2600n-netzwerkdrucker-farblaser-inkl-toner|https://www.druckerhaus24.de/media/catalog/product/6/6/661372691_585450.jpg|35.00
661406156||CC469A|HP|HP Color LaserJet CP3525N - CC469A|Effektive Produktivitätssteigerung: Der vom Fachmann professionell generalüberholte & gebrauchte HP Color LaserJet CP3525N ist die ideale Wahl für kleine Arbeitsgruppen von 5 bis 15 Benutzern in Unternehmen jeder Größe, die einen zuverlässigen, benutzerfreundlichen und erweiterbaren Farbdrucker zum effektiven Drucken unterschiedlichster, hochwertiger Geschäftsdokumente benötigen.Der HP Color LaserJet CP3525N steigert die Produktivität für Ihre Arbeitsgruppe durch energiesparende HP Instant-on-Technologie mit Ausgabe der ersten Seite nach nur 11 Sekunden und hohe Druckgeschwindigkeiten von bis zu 30 S./Min. (A4) in Vollfarben und Schwarzweiß. Außerordentliche Druckqualität mit HP ImageREt 3600 und verbessertem HP ColorSphere Toner, die beim HP Color LaserJet CP3525N in Kombination brillante, gestochen scharfe Bilder und Texte auf einem breiten Spektrum an Medien ergeben, machen den Color LaserJet CP3525N zu einem zuverlässigen Farblaserdrucker, der einfach zu nutzen, verwalten und warten ist.|Druckerhaus24 > Laserdrucker|299.00|3-4 Tage|https://www.druckerhaus24.de/hp-color-laserjet-cp3525n-cc469a|https://www.druckerhaus24.de/media/catalog/product/6/6/661406156_476875.jpg|35.00
