Article number|EAN (European article number)|Manufacturers code / number|Manufacturer|Product Name|Description|Product Group|Price EUR|Delivery status|Product URL|Picture URL|Shipping
905067101||C9720A-kompatibel|Eigenmarke|Alternativ zu C9720A 641A für HP Color LaserJet 4600 / 4650  Toner Eigenmarke|TONERPRODUKTE Unsere hochwertigen kompatiblen Tonerkartuschen werden von unseren Lieferanten ausschließlich in Deutschland hergestellt. Generell gilt für alle unsere Tonerprodukte:Austausch aller Verschleißteile in der KartuscheHerstellung nach ISO EN 9001 und 140012 Jahre Produktgarantie ? STMC ZertifizierungProduktion nach DIN33870dokumentenechter Toner, der Originalrezeptur entsprechendBei der Herstellung der Produkte werden streng die Vorgaben der OEM (Originalhersteller) beachtet. Ebenso ist die Laufleistung der Produkte identisch mit der OEM Spezifikation oder gar höher. Zum Abschluss der Herstellung wird jede produzierte Kartusche einem Einzeltest unterzogen. Darüber hinaus werden kontinuierliche Langzeittests durchgeführt, um eine gleichbleibend höchste Qualität der Produkte bei zu behalten.|Druckerhaus24 > Toner|149.00|3-4 Tage|https://www.druckerhaus24.de/alternativ-zu-c9720a-641a-fur-hp-color-laserjet-4600-4650-toner-eigenmarke|https://www.druckerhaus24.de/media/catalog/product/4/7/472500.jpg|8.90
905083776||Q5950A-kompatibel|Eigenmarke|Alternativ zu Q5950A Schwarz 643A für HP Color LaserJet 4700 Toner Eigenmarke|TONERPRODUKTE Unsere hochwertigen kompatiblen Tonerkartuschen werden von unseren Lieferanten ausschließlich in Deutschland hergestellt. Generell gilt für alle unsere Tonerprodukte:Austausch aller Verschleißteile in der KartuscheHerstellung nach ISO EN 9001 und 140012 Jahre Produktgarantie ? STMC ZertifizierungProduktion nach DIN33870dokumentenechter Toner, der Originalrezeptur entsprechendBei der Herstellung der Produkte werden streng die Vorgaben der OEM (Originalhersteller) beachtet. Ebenso ist die Laufleistung der Produkte identisch mit der OEM Spezifikation oder gar höher. Zum Abschluss der Herstellung wird jede produzierte Kartusche einem Einzeltest unterzogen. Darüber hinaus werden kontinuierliche Langzeittests durchgeführt, um eine gleichbleibend höchste Qualität der Produkte bei zu behalten.|Druckerhaus24 > Toner|149.00|3-4 Tage|https://www.druckerhaus24.de/alternativ-zu-q5950a-schwarz-643a-fuer-hp-color-laserjet-4700-toner-eigenmarke|https://www.druckerhaus24.de/media/catalog/product/4/6/468688.jpg|8.90
905083816||Q5950A-kompatibel, Q5951A-kompatibel, Q5952A-kompatibel, Q5953A-kompatibel|Eigenmarke|Alternativ zu HP 643A Tonersatz für HP Color LaserJet 4700 Eigenmarke|TONERPRODUKTEUnsere hochwertigen kompatiblen Tonerkartuschen werden von unseren Lieferanten ausschließlich in Deutschland hergestellt.Generell gilt für alle unsere Tonerprodukte:Austausch aller Verschleißteile in der KartuscheHerstellung nach ISO EN 9001 und 140012 Jahre Produktgarantie  STMC ZertifizierungProduktion nach DIN33870dokumentenechter Toner, der Originalrezeptur entsprechendBei der Herstellung der Produkte werden streng die Vorgaben der OEM (Originalhersteller) beachtet. Ebenso ist die Laufleistung der Produkte identisch mit der OEM Spezifikation oder gar höher. Zum Abschluss der Herstellung wird jede produzierte Kartusche einem Einzeltest unterzogen. Darüber hinaus werden kontinuierliche Langzeittests durchgeführt, um eine gleichbleibend höchste Qualität der Produkte bei zu behalten.TREIBERAktuelle Treiber für unsere Top - Geräte finden Sie produktbezogen für das jeweilige Betriebssystem auf den Herstellerseiten der jeweiligen Marken. Die Hersteller sind ständig bemüht, ihre Treiber für aktuelle Betriebssysteme zu aktualisieren und auf dem neuesten Stand zu halten.|Druckerhaus24 > Toner|225.95|3-4 Tage|https://www.druckerhaus24.de/alternativ-zu-hp-643a-tonersatz-fuer-hp-color-laserjet-4700-eigenmarke|https://www.druckerhaus24.de/media/catalog/product/9/8/982644.jpg|8.90
905084701||C9730A-kompatibel, C9731A-kompatibel, C9732A-kompatibel, C9733A-kompatibel|Eigenmarke|Alternativ zu HP 645A Tonersatz für HP Color LaserJet 5500 Eigenmarke|TONERPRODUKTEUnsere hochwertigen kompatiblen Tonerkartuschen werden von unseren Lieferanten ausschließlich in Deutschland hergestellt.Generell gilt für alle unsere Tonerprodukte:Austausch aller Verschleißteile in der KartuscheHerstellung nach ISO EN 9001 und 140012 Jahre Produktgarantie  STMC ZertifizierungProduktion nach DIN33870dokumentenechter Toner, der Originalrezeptur entsprechendBei der Herstellung der Produkte werden streng die Vorgaben der OEM (Originalhersteller) beachtet. Ebenso ist die Laufleistung der Produkte identisch mit der OEM Spezifikation oder gar höher. Zum Abschluss der Herstellung wird jede produzierte Kartusche einem Einzeltest unterzogen. Darüber hinaus werden kontinuierliche Langzeittests durchgeführt, um eine gleichbleibend höchste Qualität der Produkte bei zu behalten.TREIBERAktuelle Treiber für unsere Top - Geräte finden Sie produktbezogen für das jeweilige Betriebssystem auf den Herstellerseiten der jeweiligen Marken. Die Hersteller sind ständig bemüht, ihre Treiber für aktuelle Betriebssysteme zu aktualisieren und auf dem neuesten Stand zu halten.|Druckerhaus24 > Toner|275.95|3-4 Tage|https://www.druckerhaus24.de/alternativ-zu-hp-645a-tonersatz-fuer-hp-color-laserjet-5500-eigenmarke|https://www.druckerhaus24.de/media/catalog/product/2/4/244800.jpg|8.90
905085141||C9730A-kompatibel|Eigenmarke|Alternativ zu C9730A 645A Schwarz für HP Color LaserJet 5500 / 5550 Toner Eigenmarke|TONERPRODUKTE Unsere hochwertigen kompatiblen Tonerkartuschen werden von unseren Lieferanten ausschließlich in Deutschland hergestellt. Generell gilt für alle unsere Tonerprodukte:Austausch aller Verschleißteile in der KartuscheHerstellung nach ISO EN 9001 und 140012 Jahre Produktgarantie  STMC ZertifizierungProduktion nach DIN33870dokumentenechter Toner, der Originalrezeptur entsprechendBei der Herstellung der Produkte werden streng die Vorgaben der OEM (Originalhersteller) beachtet. Ebenso ist die Laufleistung der Produkte identisch mit der OEM Spezifikation oder gar höher. Zum Abschluss der Herstellung wird jede produzierte Kartusche einem Einzeltest unterzogen. Darüber hinaus werden kontinuierliche Langzeittests durchgeführt, um eine gleichbleibend höchste Qualität der Produkte bei zu behalten.|Druckerhaus24 > Toner|169.00|3-4 Tage|https://www.druckerhaus24.de/alternativ-zu-c9730a-645a-schwarz-fuer-hp-color-laserjet-5500-5550-toner-eigenmarke|https://www.druckerhaus24.de/media/catalog/product/8/9/896951.jpg|8.90
905085826||CC530A-kompatibel, CC531A-kompatibel, CC532A-kompatibel, CC533A-kompatibel|Eigenmarke|Alternativ zu HP 304A Tonersatz für HP Color LaserJet 2025 / 2320 Eigenmarke|TONERPRODUKTEUnsere hochwertigen kompatiblen Tonerkartuschen werden von unseren Lieferanten ausschließlich in Deutschland hergestellt.Generell gilt für alle unsere Tonerprodukte:Austausch aller Verschleißteile in der KartuscheHerstellung nach ISO EN 9001 und 140012 Jahre Produktgarantie  STMC ZertifizierungProduktion nach DIN33870dokumentenechter Toner, der Originalrezeptur entsprechendBei der Herstellung der Produkte werden streng die Vorgaben der OEM (Originalhersteller) beachtet. Ebenso ist die Laufleistung der Produkte identisch mit der OEM Spezifikation oder gar höher. Zum Abschluss der Herstellung wird jede produzierte Kartusche einem Einzeltest unterzogen. Darüber hinaus werden kontinuierliche Langzeittests durchgeführt, um eine gleichbleibend höchste Qualität der Produkte bei zu behalten.TREIBERAktuelle Treiber für unsere Top - Geräte finden Sie produktbezogen für das jeweilige Betriebssystem auf den Herstellerseiten der jeweiligen Marken. Die Hersteller sind ständig bemüht, ihre Treiber für aktuelle Betriebssysteme zu aktualisieren und auf dem neuesten Stand zu halten.|Druckerhaus24 > Toner|121.95|3-4 Tage|https://www.druckerhaus24.de/alternativ-zu-hp-304a-tonersatz-fuer-hp-color-laserjet-2025-2320-eigenmarke|https://www.druckerhaus24.de/media/catalog/product/9/0/902727.jpg|8.90
905085876||CC530A-kompatibel|Eigenmarke|Alternativ zu HP 304A Toner Schwarz für HP Color LaserJet 2025 / 2320 Eigenmarke|TONERPRODUKTEUnsere hochwertigen kompatiblen Tonerkartuschen werden von unseren Lieferanten ausschließlich in Deutschland hergestellt.Generell gilt für alle unsere Tonerprodukte:Austausch aller Verschleißteile in der KartuscheHerstellung nach ISO EN 9001 und 140012 Jahre Produktgarantie  STMC ZertifizierungProduktion nach DIN33870dokumentenechter Toner, der Originalrezeptur entsprechendBei der Herstellung der Produkte werden streng die Vorgaben der OEM (Originalhersteller) beachtet. Ebenso ist die Laufleistung der Produkte identisch mit der OEM Spezifikation oder gar höher. Zum Abschluss der Herstellung wird jede produzierte Kartusche einem Einzeltest unterzogen. Darüber hinaus werden kontinuierliche Langzeittests durchgeführt, um eine gleichbleibend höchste Qualität der Produkte bei zu behalten.TREIBERAktuelle Treiber für unsere Top - Geräte finden Sie produktbezogen für das jeweilige Betriebssystem auf den Herstellerseiten der jeweiligen Marken. Die Hersteller sind ständig bemüht, ihre Treiber für aktuelle Betriebssysteme zu aktualisieren und auf dem neuesten Stand zu halten.|Druckerhaus24 > Toner|39.95|3-4 Tage|https://www.druckerhaus24.de/alternativ-zu-hp-304a-toner-schwarz-fuer-hp-color-laserjet-2025-2320-eigenmarke|https://www.druckerhaus24.de/media/catalog/product/9/0/905085876_458529.jpg|8.90
905087931||CE250X-kompatibel, CE251A-kompatibel, CE252A-kompatibel, CE253A-kompatibel|Eigenmarke|Alternativ zu HP 504A Tonersatz für HP Color LaserJet CP3520 / CP3525 / CM3530 Eigenmarke|TONERPRODUKTEUnsere hochwertigen kompatiblen Tonerkartuschen werden von unseren Lieferanten ausschließlich in Deutschland hergestellt.Generell gilt für alle unsere Tonerprodukte:Austausch aller Verschleißteile in der KartuscheHerstellung nach ISO EN 9001 und 140012 Jahre Produktgarantie  STMC ZertifizierungProduktion nach DIN33870dokumentenechter Toner, der Originalrezeptur entsprechendBei der Herstellung der Produkte werden streng die Vorgaben der OEM (Originalhersteller) beachtet. Ebenso ist die Laufleistung der Produkte identisch mit der OEM Spezifikation oder gar höher. Zum Abschluss der Herstellung wird jede produzierte Kartusche einem Einzeltest unterzogen. Darüber hinaus werden kontinuierliche Langzeittests durchgeführt, um eine gleichbleibend höchste Qualität der Produkte bei zu behalten.TREIBERAktuelle Treiber für unsere Top - Geräte finden Sie produktbezogen für das jeweilige Betriebssystem auf den Herstellerseiten der jeweiligen Marken. Die Hersteller sind ständig bemüht, ihre Treiber für aktuelle Betriebssysteme zu aktualisieren und auf dem neuesten Stand zu halten.|Druckerhaus24 > Toner|197.95|3-4 Tage|https://www.druckerhaus24.de/alternativ-zu-hp-504a-tonersatz-fuer-hp-color-laserjet-cp3520-cp3525-cm3530-eigenmarke|https://www.druckerhaus24.de/media/catalog/product/8/6/866187.jpg|8.90
905088596||CE250X-kompatibel|Eigenmarke|Alternativ zu HP CE250X Schwarz Toner für HP Color LaserJet CP3520 / CP3525 / CM3530 Eigenmarke|TONERPRODUKTEUnsere hochwertigen kompatiblen Tonerkartuschen werden von unseren Lieferanten ausschließlich in Deutschland hergestellt.Generell gilt für alle unsere Tonerprodukte:Austausch aller Verschleißteile in der KartuscheHerstellung nach ISO EN 9001 und 140012 Jahre Produktgarantie  STMC ZertifizierungProduktion nach DIN33870dokumentenechter Toner, der Originalrezeptur entsprechendBei der Herstellung der Produkte werden streng die Vorgaben der OEM (Originalhersteller) beachtet. Ebenso ist die Laufleistung der Produkte identisch mit der OEM Spezifikation oder gar höher. Zum Abschluss der Herstellung wird jede produzierte Kartusche einem Einzeltest unterzogen. Darüber hinaus werden kontinuierliche Langzeittests durchgeführt, um eine gleichbleibend höchste Qualität der Produkte bei zu behalten.TREIBERAktuelle Treiber für unsere Top - Geräte finden Sie produktbezogen für das jeweilige Betriebssystem auf den Herstellerseiten der jeweiligen Marken. Die Hersteller sind ständig bemüht, ihre Treiber für aktuelle Betriebssysteme zu aktualisieren und auf dem neuesten Stand zu halten.|Druckerhaus24 > Toner|89.00|3-4 Tage|https://www.druckerhaus24.de/alternativ-zu-hp-ce250x-schwarz-toner-fuer-hp-color-laserjet-cp3520-cp3525-cm3530-eigenmarke|https://www.druckerhaus24.de/media/catalog/product/9/0/905088596_571316.jpg|8.90
905089641||CE255X-kompatibel|Eigenmarke|Toner Eigenmarke kompatibel zu HP CE255X 55X Schwarz für HP Laserjet Enterprise P3015, 500, MFP 525dn|TONERPRODUKTE Unsere hochwertigen kompatiblen Tonerkartuschen werden von unseren Lieferanten ausschließlich in Deutschland hergestellt. Generell gilt für alle unsere Tonerprodukte:Austausch aller Verschleißteile in der KartuscheHerstellung nach ISO EN 9001 und 140012 Jahre Produktgarantie  STMC ZertifizierungProduktion nach DIN33870dokumentenechter Toner, der Originalrezeptur entsprechendBei der Herstellung der Produkte werden streng die Vorgaben der OEM (Originalhersteller) beachtet. Ebenso ist die Laufleistung der Produkte identisch mit der OEM Spezifikation oder gar höher. Zum Abschluss der Herstellung wird jede produzierte Kartusche einem Einzeltest unterzogen. Darüber hinaus werden kontinuierliche Langzeittests durchgeführt, um eine gleichbleibend höchste Qualität der Produkte bei zu behalten.|Druckerhaus24, Druckerhaus24 > Toner|54.95|3-4 Tage|https://www.druckerhaus24.de/toner-eigenmarke-kompatibel-zu-hp-ce255x-55x-schwarz-fuer-hp-laserjet-enterprise-p3015-500-mfp-525dn|https://www.druckerhaus24.de/media/catalog/product/4/9/497941.jpg|8.90
932783601||HL5240ZU1|Brother|Brother HL-5240|Flexibel einsetzbar: Der professionell runderneuerte & gebrauchte Brother HL-5240 setzt mit bis zu 28 Seiten pro Minute neue Geschwindigkeitsmaßstäbe bei den Arbeitsplatzdruckern. So lassen auch umfangreiche Dokumente nicht lange auf sich warten. Und mit einer Auflösung von bis zu 1.200 x 1.200 dpi eignet sich der HL-5240 neben normalem Textdruck z. B. auch zum Drucken von Grafiken und Zeichnungen mit unterschiedlichen Graustufen. Der Standardspeicher von 16 MB kann beim Brother HL-5240 auf bis zu 528 MB aufgerüstet werden. |Druckerhaus24 > Laserdrucker|99.00|3-4 Tage|https://www.druckerhaus24.de/brother-hl-5240|https://www.druckerhaus24.de/media/catalog/product/9/3/932783601_316832.jpg|8.90
932788771||FS-1920|Kyocera|Kyocera FS-1920 |Überzeugend am Einzelplatz und im Team: Der fachmännsich generalüberholte & gebrauchte Kyocera FS-1920 ist ideal als Einstiegslösung für kleinere Arbeitsgruppen geeignet. Mit 28 Seiten in A4 pro Minute erledigt der FS-1920 seine Jobs zügig und zudem in bester 1200-dpi-Druckqualität. Der Arbeitsspeicher des Kyocera FS-1920 lässt sich flexibel auf bis zu 288 MB erweitern und wird so selbst umfangreichsten Druckaufträgen gerecht. Mit optionaler Duplex-Einheit und vielseitigen weiteren Ausstattungsmöglichkeiten holen Sie mit dem Kyocera FS-1920 Office-Profi raus, was rauszuholen ist. Ob als flexibler Einzelplatzdrucker oder partnerschaftlicher Teamplayer - der Kyocera FS-1920 mit seinen langlebigen Komponenten ist Ihr zuverlässiger Partner fürs Büro und fürs Budget, denn er hat die geringsten Seitenpreise seiner Klasse.|Druckerhaus24 > Laserdrucker|189.00|3-4 Tage|https://www.druckerhaus24.de/kyocera-fs-1920|https://www.druckerhaus24.de/media/catalog/product/k/y/kyocera_fs-1920.jpg|8.90
939337026||872B11102G63NL0|Kyocera|Kyocera FS-1030DN - 872B11102G63NL0|Der Duplexdrucker für Ihren Arbeitsplatz: Der professionell runderneuerte & gebrauchte Kyocera FS-1030DN macht so richtig Tempo in s/w. Neben rasanten 22 Seiten in A4 pro Minute besticht der FS-1030DN mit bester 1200-dpi-Druckqualität. Standardmäßig mit einer Papierkapazität von 300 Seiten ausgestattet, ist der Kyocera FS-1030DN um zusätzliche 250 Blatt erweiterbar und wird so spielend auch höchsten Anforderungen am Arbeitsplatz gerecht. Und noch produktiver und wirtschaftlicher sind Sie mit der integrierten Duplex-Einheit für den doppelseitigen Druck ohne Zeitverlust. Denn damit profitieren Sie nicht nur von den niedrigsten Druckkosten seiner Klasse, sondern zusätzlich auch vom halbierten Papierbedarf.|Druckerhaus24 > Topseller, Druckerhaus24 > Laserdrucker|249.00|3-4 Tage|https://www.druckerhaus24.de/kyocera-mita-fs-1030dn-laserdrucker-schwarz-weiss-lan-und-duplex-druck|https://www.druckerhaus24.de/media/catalog/product/9/3/939337026_233516.jpg|8.90
939500406||30G0212|Lexmark|Lexmark T652N - 30G0212|Vielseitigkeit und Produktivität: der professionell runderneuerte & gebrauchte Lexmark T652N ist robust, extrem schnell, unglaublich flexibel und erfüllt jede Art von Anforderung. Egal ob Sie nach einem leistungsfähigen Drucker für hohe Volumen oder einer effizienten Lösung zum Drucken auf einer großen Reihe von Medien suchen, der Lexmark T652N bietet eine einmalige Kombination von Qualität, niedrigen Betriebskosten und herausragender Zuverlässigkeit. Der Lexmark T652N bietet Ihnen zahlreiche intelligente Funktionen, um Sie dabei zu unterstützen, die Betriebszeit zu maximieren, Geld zu sparen und effizienter zu arbeiten als je zuvor. Zudem ist der Lexmark T652N für Nachhaltigkeitsprinzipien konzipiert. Der T652N Laserdrucker ist unglaublich leise und mit zahlreichen Funktionen für umweltfreundliches Drucken ausgestattet.|Druckerhaus24 > Laserdrucker|199.00|3-4 Tage|https://www.druckerhaus24.de/lexmark-t652n-laserdrucker-schwarz-weiss-lan-55-seiten-minute|https://www.druckerhaus24.de/media/catalog/product/9/3/939500406_124844.jpg|8.90
939501581||30G0202|Lexmark|Lexmark T652DN - 30G0202|Herausragende Druckqualität: der professionell runderneuerte & gebrauchte Lexmark T652DN bietet ausdauernden Druck für anspruchsvolle Arbeitsgruppen, mit schnelleren Geschwindigkeiten, einer größeren Standardzuführung und mit integrierter Duplex-Funktion. Egal ob Sie nach einem leistungsfähigen Drucker für hohe Volumen oder einer effizienten Lösung zum Drucken auf einer großen Reihe von Medien suchen, der Lexmark T652DN bietet eine einmalige Kombination von Qualität, niedrigen Betriebskosten und herausragender Zuverlässigkeit. Wenn Sie einen leistungsfähigen Arbeitsgruppendrucker kaufen, erwarten Sie hochwertige Ergebnisse und dazu gehört eine einwandfreie Druckqualität. Der Lexmark T652DN kombiniert 1.200 x 1.200 dpi mit automatischen Sättigungseinstellungen und Pixel-Boosting-Technologie, um höchste Qualität und professionelle Dokumente zu garantieren.|Druckerhaus24 > Laserdrucker|99.00|3-4 Tage|https://www.druckerhaus24.de/lexmark-t652dn-30g0202|https://www.druckerhaus24.de/media/catalog/product/l/e/lexmark-800x800.jpg|8.90
939754756||ML-3471ND/ELS|Samsung|Samsung ML-3471ND|Innovation und Ökonomie: Der professionell runderneuerte & gebrauchte Samsung ML-3471ND wurde speziell entwickelt für größte Arbeitsleistung bei geringstem Wartungsaufwand. So profitieren Sie mit dem ML-3471ND von der höchsten monatlichen Druckleistung in dieser Klasse, einer gigantischen Tonerreichweite mit Tonersparfunktion und einem mächtigen Papiervorrat. Der Samsung ML-3470-Serie übertrifft Ihre Erwartungen! Machen Sie richtig Druck mit bis zu unglaublichen 33 Seiten A4 pro Minute. Und dank der integrierten Duplexfunktion sparen Sie beim Samsung ML-3471ND Papier und Ablagekapazität! Der ML-3471ND bietet ein gigantisches Druckvolumen von bis zu 50.000 Seiten im Monat. Ideal für höchste Druckanforderungen des Mittelstandes. Ein 400-MHz-Prozessor und 32/64 MB Speicher (erweiterbar auf 288/320 MB) sorgen dafür, dass effizient gedruckt wird, was immer Sie benötigen. Exklusive Samsung Features machen es Ihnen leicht, die Leistung beim Samsung ML-3471ND zu erhöhen, während sie gleichzeitig Geld sparen. Ein Knopfdruck, und der Tonersparmodus reduziert den Tonerverbrauch um bis zu 40%. Bei weiterhin hoher Duckqualität. Die Duplex-Taste (bei ML-3471ND) ermöglicht schnelle doppelseitige Kopien. So sparen Sie Papier und wertvolle Arbeitszeit. Und dank der hohen Tonerreichweite von bis zu 10.000 Seiten drucken Sie selbst extrem umfangreiche Dokumente einfach und kostengünstig.|Druckerhaus24 > Laserdrucker|99.00|3-4 Tage|https://www.druckerhaus24.de/samsung-ml-3471nd|https://www.druckerhaus24.de/media/catalog/product/s/a/samsung_ml-3471nd.png|8.90
939755036||30G0102|Lexmark|Lexmark T650N - 30G0102|Intelligent und umweltfreundlich: der professionell runderneuerte & gebrauchte Lexmark T650N ist ideal für kleine und mittlere Arbeitsgruppen, die eine hohe Leistung, ausgezeichnete Papierhandhabung und ein rundum robustes Design suchen. Der Lexmark T650N  bietet Ihnen zahlreiche intelligente Funktionen, um Sie dabei zu unterstützen, die Betriebszeit zu maximieren, Geld zu sparen und effizienter zu arbeiten als je zuvor. Zudem kombiniert der Lexmark T650n 1.200 x 1.200 dpi mit automatischen Sättigungseinstellungen und Pixel-Boosting-Technologie, um höchste Qualität und professionelle Dokumente zu garantieren. Mit dem Lexmark T650n erhalten Sie eine robusten Arbeitsgruppendrucker, der für lange Haltbarkeit und höchste Druckvolumen konzipiert ist.|Druckerhaus24 > Laserdrucker|149.00|3-4 Tage|https://www.druckerhaus24.de/laserdrucker-schwarz-weiss-lexmark-t650n-lan-bis-a4|https://www.druckerhaus24.de/media/catalog/product/9/3/939755036_752844.jpg|8.90
939756111||30G0129 |Lexmark|Lexmark T650DN - 30G0129|Intelligent und umweltfreundlich: der professionell runderneuerte & gebrauchte Lexmark T650DN ist ideal für kleine und mittlere Arbeitsgruppen, die eine hohe Leistung, ausgezeichnete Papierhandhabung und ein rundum robustes Design suchen. Der Lexmark T650DN  bietet Ihnen zahlreiche intelligente Funktionen, um Sie dabei zu unterstützen, die Betriebszeit zu maximieren, Geld zu sparen und effizienter zu arbeiten als je zuvor. Zudem kombiniert der Lexmark T650DN 1.200 x 1.200 dpi mit automatischen Sättigungseinstellungen und Pixel-Boosting-Technologie, um höchste Qualität und professionelle Dokumente zu garantieren. Mit dem Lexmark T650DN erhalten Sie einen robusten Arbeitsgruppendrucker, mit integriertem Duplex Druck, welcher für lange Haltbarkeit und höchste Druckvolumen konzipiert ist.|Druckerhaus24 > Laserdrucker|375.00|3-4 Tage|https://www.druckerhaus24.de/lexmark-t650dn-30g0129|https://www.druckerhaus24.de/media/catalog/product/9/3/939756111_366327.jpg|8.90
940236696||30G0312 |Lexmark|Lexmark T654N - 30G0312|Der Powerdrucker für Ihre Geschäftsumgebung: der professionell runderneuerte & gebrauchte Lexmark T654N ist der ultimative Abteilungsdrucker und bietet höchste Leistung, eine größere Medienflexibilität, Druckkassetten mit höherer Kapazität und eine Lösungsschnittstelle zur Erweiterung Ihrer Workflow-Möglichkeiten! Der Lexmark T654N bietet eine Druckgeschwindigkeit von 53 S./Min., hat einen 600 MHZ Prozessor und einen Standardarbeitsspeicher von 256 MB - hier können Sie so richtig Gas geben. Der mit dem Embedded Solutions Framework ausgestattete Lexmark T654N ist die ideale Plattform um die Vorteile der branchenführenden Workflow Lösungen von Lexmark voll zu nutzen. Diese unterstützen dabei, weniger zu drucken, die Kosten zu senken und Ihre Prozesse signifikant zu rationalisieren.|Druckerhaus24 > Laserdrucker|249.00|3-4 Tage|https://www.druckerhaus24.de/lexmark-t654n-laserdrucker-schwarz-weiss-netzwerkfaehig-55-seiten-minute|https://www.druckerhaus24.de/media/catalog/product/9/4/940236696_557180.jpg|8.90
940458356||30G0302|Lexmark|Lexmark T654DN - 30G0302|Der Powerdrucker für Ihre Geschäftsumgebung: Der professionell runderneuerte & gebrauchte Lexmark T654DN ist der ultimative Duplex Abteilungsdrucker und bietet höchste Leistung, eine größere Medienflexibilität, Druckkassetten mit höherer Kapazität und eine Lösungsschnittstelle zur Erweiterung Ihrer Workflow-Möglichkeiten! Der Lexmark T654DN bietet eine Druckgeschwindigkeit von 53 S./Min., hat einen 600 MHZ Prozessor, einen Standardarbeitsspeicher von 256 MB und hat Duplex integriert - hier können Sie so richtig Gas geben. Der mit dem Embedded Solutions Framework ausgestattete Lexmark T654DN ist die ideale Plattform um die Vorteile der branchenführenden Workflow Lösungen von Lexmark voll zu nutzen. Diese unterstützen dabei, weniger zu drucken, die Kosten zu senken und Ihre Prozesse signifikant zu rationalisieren.|Druckerhaus24 > Laserdrucker|249.00|3-4 Tage|https://www.druckerhaus24.de/lexmark-t654dn|https://www.druckerhaus24.de/media/catalog/product/9/4/940458356_600971.jpg|8.90
944245131||20D0150 |Lexmark|Lexmark X342N MFP - 20D0150|Schnell und effizient: mit dem professionell runderneuerten & gebrauchten Lexmark X342N gibt es keine Engpässe mehr! Der Lexmark X342N bietet Druckgeschwindigkeiten von bis zu 25 Seiten pro Minute und zahlreiche zeitsparende Funktionen, inklusive Fax-Kurzwahlziele, eine automatische Dokumentenzuführung für 50 Seiten sowie Scannen in Farbe in zahlreichen Dateiformaten, inklusive editierbarem Text. Der netzwerkfähige Lexmark X342N wird mit zahlreichen praktischen Funktionen geliefert und eignet sich ausgezeichnet für kleine Arbeitsgruppen, die eine kostengünstige Multifunktionslösung suchen. Zudem ist der Lexmark X342N nicht nur extrem kostengünstig, sondern auch einfach zu installieren und zu bedienen. Die Druckkassetten des Lexmark X342N können innerhalb von wenigen Sekunden installiert werden. Außerdem unterstützt das intuitive zweizeilige Display mit Hintergrundbeleuchtung Endanwender dabei, Druck- und Wartungsaufgaben selbstständig und ohne jede Schulung auszuführen.|Druckerhaus24 > Multifunktionsgeräte|199.00|3-4 Tage|https://www.druckerhaus24.de/lexmark-x342n-mfp-20d0150|https://www.druckerhaus24.de/media/catalog/product/9/4/944245131_371915.jpg|8.90
944299641||13B0556 |Lexmark|Lexmark X264DN MFP - 13B0556|Höchste Produktivität: mit dem professionell runderneuerten & gebrauchten Lexmark X264DN MFP entdecken Sie die Funktionen, die Ihnen höchste Produktivität garantieren! Der Lexmark X264DN kann mit wenig oder praktisch ohne Training im Handumdrehen eingesetzt und bedient werden. Kopieren und Scannen sind mit dem Lexmark X264DN einfacher als je zuvor und außerdem bietet das intuitive Bedienpanel zwei Textzeilen, um neue Anwender beim Drucken und bei Wartungs-Tasks zu unterstützen. Durch die Konsolidierung Ihrer gesamten Dokumentfunktionen in einem effizienten Netzwerkgerät reduzieren Sie mit dem Lexmark X264DN den Verbrauch an Energie, Geräten und Verbrauchsmaterialien. Aber der Lexmark X264DN geht in Sachen Umweltbewusstsein noch einen Schritt weiter und unterstützt Sie dabei, in allen Bereichen Ihrer Officearbeit verantwortlich zu drucken.|Druckerhaus24 > Multifunktionsgeräte|349.00|3-4 Tage|https://www.druckerhaus24.de/lexmark-x264dn-mfp-13b0556|https://www.druckerhaus24.de/media/catalog/product/9/4/944299641_554308.jpg|8.90
